name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tyler Zeller,73,0.221,0.23600000000000002,0.7240000000000001,0.165,0.198,0.591,2011-12
John Henson,45,0.13,0.12,0.667,0.102,0.07400000000000001,0.3,2011-12
Harrison Barnes,39,0.14400000000000002,0.136,0.6920000000000001,0.08199999999999999,0.09699999999999999,0.45799999999999996,2011-12
James Michael McAdoo,29,0.271,0.243,0.6920000000000001,0.107,0.122,0.375,2011-12
Reggie Bullock,17,0.306,0.33299999999999996,0.636,0.08800000000000001,0.156,0.833,2011-12
P.J. Hairston,10,0.294,0.33299999999999996,0.8,0.11900000000000001,0.091,0.2,2011-12
Justin Watts,9,0.222,0.222,0.5,0.23800000000000002,0.33299999999999996,0.6,2011-12
Desmond Hubert,4,0.5,0.6,1,0.083,0,0,2011-12
Jackson Simmons,3,0.5,1,1,0.133,0.33299999999999996,1,2011-12
David Dupont,1,NA,NA,NA,0.25,NA,0,2011-12
Total,230,0.17300000000000001,0.17600000000000002,0.7020000000000001,0.099,0.11199999999999999,0.47,2011-12
