shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.16899999999999998,0.5870000000000001,0.14300000000000002,0.6859999999999999,2011-12,NorthCarolina
2pt Jumpers,0.47600000000000003,0.381,0.129,0.43700000000000006,2011-12,NorthCarolina
3pt Shots,0.354,0.319,0.012,0.32299999999999995,2011-12,NorthCarolina
