name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
David Nwaba,24,0.105,0.14,0.765,0.064,0.135,0.7140000000000001,2015-16,CalPoly
Brian Bennett,19,0.179,0.162,0.647,0.013999999999999999,0.036000000000000004,1,2015-16,CalPoly
Josh Martin,11,0.134,0.121,0.444,0.069,0,0,2015-16,CalPoly
Zach Gordon,9,0.16,0.125,0.5,0.04,0,0,2015-16,CalPoly
Joel Awich,6,0.13,0.107,0.5,0,0,NA,2015-16,CalPoly
Luke Meikle,5,0.111,0.133,0.5,0.012,0,0,2015-16,CalPoly
Jaylen Shead,3,0.054000000000000006,0.045,0.33299999999999996,0,0,NA,2015-16,CalPoly
Trevor John,1,NA,NA,NA,0.5,1,1,2015-16,CalPoly
Reese Morgan,1,0.04,0.111,1,0,0,NA,2015-16,CalPoly
Total,79,0.115,0.12300000000000001,0.6,0.025,0.04,0.5710000000000001,2015-16,CalPoly
