name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Mo Jeffers,25,0.19399999999999998,0.23600000000000002,0.722,0.12300000000000001,0.105,0.28600000000000003,2016-17,BostonCollege
Connar Tava,22,0.22399999999999998,0.22399999999999998,0.591,0,0,NA,2016-17,BostonCollege
Nik Popovic,15,0.11599999999999999,0.125,0.636,0.062,0,0,2016-17,BostonCollege
Jerome Robinson,8,0.048,0.054000000000000006,0.625,0,0,NA,2016-17,BostonCollege
Garland Owens,7,0.26899999999999996,0.267,0.5710000000000001,0,0,NA,2016-17,BostonCollege
A.J. Turner,6,0.059000000000000004,0.04,0.33299999999999996,0.043,0.043,0.5,2016-17,BostonCollege
Ky Bowman,5,0.034,0.027999999999999997,0.5,0,0,NA,2016-17,BostonCollege
Jordan Chatman,3,0.12,0.16699999999999998,0.667,0,0,NA,2016-17,BostonCollege
Mike Sagay,2,0.14300000000000002,0.28600000000000003,1,0,NA,NA,2016-17,BostonCollege
Johncarlos Reyes,1,0.055999999999999994,0,0,0,0,NA,2016-17,BostonCollege
Total,94,0.111,0.121,0.62,0.025,0.017,0.25,2016-17,BostonCollege
