name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Justin Johnson,37,0.172,0.16699999999999998,0.643,0.048,0.036000000000000004,0.33299999999999996,2017-18
Dwight Coleby,35,0.17300000000000001,0.16899999999999998,0.71,0.044000000000000004,0.062,0.5,2017-18
Darius Thompson,9,0.05,0.066,0.857,0.022000000000000002,0.031,0.5,2017-18
Josh Anderson,8,0.079,0.059000000000000004,0.5,0.065,0.182,1,2017-18
Lamonte Bearden,8,0.027000000000000003,0.033,0.75,0.037000000000000005,0.075,0.75,2017-18
Taveion Hollingsworth,6,0.034,0.05,1,0.02,0.015,0.33299999999999996,2017-18
Marek Nelson,6,0.08900000000000001,0.10300000000000001,0.75,0.16699999999999998,0.25,0.5,2017-18
Moustapha Diagne,4,0.5710000000000001,0.5,0.5,0,0,NA,2017-18
Jake Ohmer,2,0.044000000000000004,0,0,0,0,NA,2017-18
Tyler Miller,1,1,1,1,0,0,NA,2017-18
Total,116,0.10099999999999999,0.10300000000000001,0.6779999999999999,0.037000000000000005,0.047,0.5,2017-18
