name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ryan Sawvell,15,0.146,0.16699999999999998,0.833,0.081,0.133,0.667,2011-12
Kenny Harris,12,0.08800000000000001,0.079,0.6,0.012,0,0,2011-12
Lewis Jones,11,0.13699999999999998,0.154,0.5710000000000001,0.047,0.057,0.5,2011-12
Troy Taylor,9,0.127,0.16699999999999998,0.857,0.033,0.077,1,2011-12
Colt Ryan,4,0.049,0.043,0.5,0,0,NA,2011-12
Matt Peeler,4,0.133,0.2,0.5,0.667,1,0.5,2011-12
Jordan Jahr,4,0.111,0,0,0.188,0.33299999999999996,0.33299999999999996,2011-12
Rokas Cesnulevicius,3,0.091,0,0,0.28600000000000003,0,0,2011-12
Ned Cox,3,0.03,0.051,1,0.01,0,0,2011-12
Jaylon Moore,3,0.222,0.28600000000000003,1,0.2,0.33299999999999996,1,2011-12
Denver Holmes,1,0.023,0,0,0,0,NA,2011-12
Andy Chinn,1,1,1,1,0,NA,NA,2011-12
Total,70,0.09300000000000001,0.10099999999999999,0.68,0.027000000000000003,0.034,0.474,2011-12
