name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Colt Ryan,437,0.592,0.524,0.185,0.58,0.319,0.439,0.385,0.581,0.375,0.439,0.958,0.485,0.8440000000000001,2011-12,Evansville
Ned Cox,258,0.514,0.475,0.26,0.5820000000000001,0.462,0.40700000000000003,0.35200000000000004,0.45899999999999996,0.33299999999999996,0.36,0.968,0.198,0.882,2011-12,Evansville
Denver Holmes,234,0.63,0.585,0.184,0.628,0.7040000000000001,0.449,0.505,0.868,0.368,0.442,0.868,0.308,0.889,2011-12,Evansville
Kenny Harris,224.00000000000003,0.558,0.48,0.509,0.667,0.461,0.35700000000000004,0.188,0.5329999999999999,0.134,0.36700000000000005,0.909,0.75,0.738,2011-12,Evansville
Lewis Jones,153,0.45999999999999996,0.418,0.33299999999999996,0.51,0.462,0.562,0.40700000000000003,0.514,0.105,0.125,1,0.32,0.6940000000000001,2011-12,Evansville
Ryan Sawvell,119,0.631,0.63,0.6890000000000001,0.732,0.7,0.311,0.405,0.6,0,NA,NA,0.361,0.605,2011-12,Evansville
Troy Taylor,115.99999999999999,0.593,0.534,0.474,0.655,0.41700000000000004,0.526,0.426,0.654,0,NA,NA,0.603,0.757,2011-12,Evansville
Jordan Jahr,47,0.44400000000000006,0.426,0.191,0.556,0.4,0.34,0.188,0.33299999999999996,0.46799999999999997,0.364,1,0.213,0.6,2011-12,Evansville
Jordan Nelson,46,0.4690000000000001,0.478,0.022000000000000002,1,0,0.174,0.375,0.33299999999999996,0.804,0.324,1,0.043,0,2011-12,Evansville
Rokas Cesnulevicius,18,0.479,0.5,0.611,0.727,0.625,0.389,0.14300000000000002,1,0,NA,NA,0.9440000000000001,0.41200000000000003,2011-12,Evansville
Matt Peeler,18,0.305,0.33299999999999996,0.833,0.33299999999999996,0.6,0.16699999999999998,0.33299999999999996,0,0,NA,NA,0.389,0.14300000000000002,2011-12,Evansville
Jaylon Moore,14.000000000000002,0.651,0.7140000000000001,0.643,0.778,0.28600000000000003,0.35700000000000004,0.6,0.667,0,NA,NA,1.357,0.526,2011-12,Evansville
Andy Chinn,3,0.33299999999999996,0.33299999999999996,0.33299999999999996,1,0,0.33299999999999996,0,NA,0.33299999999999996,0,NA,0,NA,2011-12,Evansville
Brandon Williams,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2011-12,Evansville
Total,1688,0.561,0.512,0.319,0.627,0.49700000000000005,0.419,0.376,0.613,0.262,0.39399999999999996,0.943,0.42700000000000005,0.762,2011-12,Evansville
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12,Evansville
