name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Nino Johnson,31,0.17600000000000002,0.11,0.44,0.057999999999999996,0.073,0.5,2012-13,SoutheastMo.St.
Tyler Stone,27,0.12300000000000001,0.135,0.833,0.04,0.036000000000000004,0.33299999999999996,2012-13,SoutheastMo.St.
Corey Wilford,14,0.077,0.068,0.5,0.111,0.2,0.75,2012-13,SoutheastMo.St.
A.J. Jones,12,0.105,0.14300000000000002,0.875,0.048,0.038,0.25,2012-13,SoutheastMo.St.
Marland Smith,7,0.113,0.121,0.5710000000000001,0,0,NA,2012-13,SoutheastMo.St.
Jacob Tolbert,5,0.28600000000000003,0.4,1,0.75,NA,0,2012-13,SoutheastMo.St.
Lucas Nutt,1,0.023,0.042,1,0,0,NA,2012-13,SoutheastMo.St.
Michael Porter,1,0.25,0.33299999999999996,1,0,NA,NA,2012-13,SoutheastMo.St.
Colin Ferguson,1,0,0,NA,0.125,0.33299999999999996,1,2012-13,SoutheastMo.St.
Nick Niemczyk,1,0.059000000000000004,0.1,1,0,0,NA,2012-13,SoutheastMo.St.
Jared White,1,0.062,0,0,0,0,NA,2012-13,SoutheastMo.St.
Total,101,0.11699999999999999,0.115,0.643,0.049,0.06,0.452,2012-13,SoutheastMo.St.
