name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Neveij Walters,12,0.131,0.184,0.818,0.022000000000000002,0,0,2012-13,IdahoSt.
Nnamdi Ezenwa,6,0.19399999999999998,0.214,0.5,0,0,NA,2012-13,IdahoSt.
Tomas Sanchez,5,0.038,0.068,1,0.025,0.062,1,2012-13,IdahoSt.
Andre' Hatchett,5,0.021,0.017,0.5,0.011000000000000001,0.033,1,2012-13,IdahoSt.
Melvin Morgan,4,0.027000000000000003,0.05,1,0.017,0.025,0.5,2012-13,IdahoSt.
Ayibakuro Preh,4,0.125,0.125,0.75,0,0,NA,2012-13,IdahoSt.
Chris Hansen,4,0.025,0,0,0.033,0,0,2012-13,IdahoSt.
Jakub Kusmieruk,3,0.16699999999999998,0.154,0.667,0,0,NA,2012-13,IdahoSt.
Dejan Kostur,2,0.4,0.33299999999999996,0.5,0,0,NA,2012-13,IdahoSt.
Sherrod Baldwin,1,0.062,0.1,1,0,0,NA,2012-13,IdahoSt.
Total,46,0.073,0.09,0.7140000000000001,0.016,0.02,0.429,2012-13,IdahoSt.
