name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Brandon Hollins,40,0.213,0.149,0.5,0.2,0.261,0.632,2017-18
Ryan Edwards,26,0.171,0.146,0.5,0.085,0.092,0.5,2017-18
Deontae North,18,0.13,0.156,0.7,0.07400000000000001,0.083,0.5710000000000001,2017-18
Bryce Canda,14,0.11,0.061,0.33299999999999996,0.036000000000000004,0.043,0.5,2017-18
Jamie Orme,13,0.17600000000000002,0.24,0.667,0.154,0.28600000000000003,0.5,2017-18
Traylin Farris,11,0.125,0.19399999999999998,1,0.08800000000000001,0,0,2017-18
Braxton Tucker,8,0.11800000000000001,0.091,0.5,0.125,0.182,0.667,2017-18
Derek Brown,7,0.125,0.14300000000000002,0.75,0.13,0.16699999999999998,0.667,2017-18
Brendan Rumel,4,0.2,0,0,0.154,0.33299999999999996,1,2017-18
Michael Mayhew,2,0.105,0.1,0.5,0,0,NA,2017-18
Holland Woods,1,0.011000000000000001,0.018000000000000002,1,0,0,NA,2017-18
Devyn Wilson,1,0,0,NA,0.125,0,0,2017-18
Deante Strickland,1,0.034,0,0,0,0,NA,2017-18
Total,146,0.12300000000000001,0.113,0.564,0.079,0.102,0.5379999999999999,2017-18
