name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Byron Frohnen,17,0.121,0.151,0.846,0.047,0.055999999999999994,0.5,2017-18
George Willborn III,16,0.1,0.09,0.5,0.09300000000000001,0.154,0.5,2017-18
Nick Allen,13,0.152,0.154,0.8,0.023,0,0,2017-18
Kendell Ramlal,11,0.214,0.158,0.5,0.179,0.231,0.6,2017-18
Deon Lyle,9,0.13,0.192,0.833,0.07,0.071,0.33299999999999996,2017-18
Austin Karrer,5,0.188,0.111,0.33299999999999996,0.25,0,0,2017-18
Giovanni De Nicolao,4,0.05,0.048,0.5,0,0,NA,2017-18
Mitar Stanojevic,4,0.4,0.28600000000000003,0.5,0,0,NA,2017-18
Toby Van Ry,3,0.133,0.125,0.5,0.14300000000000002,0.33299999999999996,1,2017-18
Keaton Wallace,3,0.034,0.071,1,0.01,0,0,2017-18
Adrian Rodriguez,2,0,0,NA,0.5,0.5,0.5,2017-18
Jhivvan Jackson,1,0,0,NA,0.01,0.023,1,2017-18
James Ringholt,1,0.33299999999999996,0.5,1,0,NA,NA,2017-18
Total,89,0.098,0.10800000000000001,0.667,0.042,0.048,0.44,2017-18
