name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Pat Forsythe,30,0.171,0.212,0.7859999999999999,0.03,0.037000000000000005,0.5,2014-15,Akron
Isaiah Johnson,18,0.155,0.18,0.611,0,0,NA,2014-15,Akron
Deji Ibitayo,15,0.11199999999999999,0.12300000000000001,0.615,0.062,0,0,2014-15,Akron
Kwan Cheatham,14,0.20800000000000002,0.31,0.818,0.043,0.045,0.33299999999999996,2014-15,Akron
B.J. Gladden,9,0.157,0.25,0.75,0.16699999999999998,NA,0,2014-15,Akron
Jake Kretzer,7,0.294,0.385,1,0.222,0,0,2014-15,Akron
Reggie McAdams,6,0.385,0.444,0.8,0.055999999999999994,0.14300000000000002,1,2014-15,Akron
Nyles Evans,5,0.06,0.043,0.33299999999999996,0.083,0,0,2014-15,Akron
Aaron Jackson,4,0.17600000000000002,0.125,0.33299999999999996,0.077,0.33299999999999996,1,2014-15,Akron
Antino Jackson,4,0.033,0.034,0.5,0.031,0,0,2014-15,Akron
Noah Robotham,3,0.047,0.037000000000000005,0.33299999999999996,0,0,NA,2014-15,Akron
Mark Noble,2,1,NA,0,0,NA,NA,2014-15,Akron
Demetrius Treadwell,1,0.16699999999999998,0.25,1,0,NA,NA,2014-15,Akron
Total,118,0.139,0.17600000000000002,0.6859999999999999,0.042,0.040999999999999995,0.308,2014-15,Akron
