shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.47,0.51,0.133,0.589,2014-15,Akron
2pt Jumpers,0.22,0.287,0.071,0.309,2014-15,Akron
3pt Shots,0.31,0.32799999999999996,0.016,0.33299999999999996,2014-15,Akron
