name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kofi Cockburn,47,0.171,0.16699999999999998,0.667,0.157,0.19399999999999998,0.353,2019-20,Illinois
Giorgi Bezhanishvili,20,0.174,0.146,0.5,0.08800000000000001,0.062,0.25,2019-20,Illinois
Alan Griffin,13,0.22,0.294,0.909,0.133,0.2,0.5,2019-20,Illinois
Ayo Dosunmu,8,0.021,0.02,0.667,0.03,0.062,0.8,2019-20,Illinois
Kipper Nichols,7,0.154,0.16,0.667,0.02,0,0,2019-20,Illinois
Andres Feliz,6,0.02,0.036000000000000004,1,0.038,0.040999999999999995,0.5,2019-20,Illinois
Jermaine Hamlin,3,0.5,0.33299999999999996,0.5,0.25,0,0,2019-20,Illinois
Zach Griffith,1,0.5,0.5,1,0,NA,NA,2019-20,Illinois
Trent Frazier,1,0,0,NA,0,0,NA,2019-20,Illinois
Total,106,0.106,0.11199999999999999,0.687,0.06,0.066,0.395,2019-20,Illinois
