shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.374,0.526,0.10300000000000001,0.586,2018-19
2pt Jumpers,0.218,0.33,0.054000000000000006,0.349,2018-19
3pt Shots,0.408,0.34600000000000003,0.004,0.34700000000000003,2018-19
