name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Zak Irvin,405,0.517,0.498,0.17,0.565,0.282,0.294,0.395,0.34,0.536,0.355,0.857,0.188,0.6970000000000001,2014-15
Caris LeVert,221,0.536,0.493,0.16699999999999998,0.757,0.321,0.475,0.314,0.182,0.35700000000000004,0.405,0.688,0.285,0.81,2014-15
Michael Albrecht,193,0.542,0.495,0.192,0.568,0.095,0.311,0.36700000000000005,0.22699999999999998,0.49700000000000005,0.365,0.5710000000000001,0.23800000000000002,0.9129999999999999,2014-15
Walton Derrick,159,0.52,0.43700000000000006,0.126,0.55,0,0.365,0.259,0.2,0.509,0.358,0.897,0.491,0.833,2014-15
Aubrey Dawkins,157,0.622,0.602,0.185,0.7240000000000001,0.5710000000000001,0.248,0.385,0.4,0.5670000000000001,0.43799999999999994,0.9490000000000001,0.146,0.87,2014-15
Kameron Chatman,132,0.392,0.35600000000000004,0.136,0.444,0.625,0.5760000000000001,0.316,0.33299999999999996,0.28800000000000003,0.263,1,0.235,0.677,2014-15
Max Bielfeldt,129,0.534,0.512,0.217,0.7140000000000001,0.55,0.55,0.479,0.382,0.233,0.267,1,0.248,0.688,2014-15
Muhammad-Ali Abdur-Rahkman,124,0.496,0.46799999999999997,0.33899999999999997,0.619,0.231,0.331,0.341,0.14300000000000002,0.331,0.293,0.75,0.121,0.9329999999999999,2014-15
Ricky Doyle,121,0.618,0.612,0.529,0.7659999999999999,0.653,0.47100000000000003,0.439,0.36,0,NA,NA,0.57,0.609,2014-15
Mark Donnal,67,0.606,0.575,0.299,0.7,0.7859999999999999,0.418,0.5,0.429,0.284,0.368,1,0.46299999999999997,0.71,2014-15
Andrew Dakich,8,0.312,0.312,0.5,0.25,1,0.125,0,NA,0.375,0.33299999999999996,1,0,NA,2014-15
D.J. Wilson,4,0.25,0.25,0.5,0.5,0,0.25,0,NA,0.25,0,NA,0,NA,2014-15
Sean Lonergan,2,1,1,0.5,1,0,0.5,1,1,0,NA,NA,0,NA,2014-15
Austin Hatch,2,0.14600000000000002,0,0,NA,NA,0,NA,NA,1,0,NA,1.5,0.33299999999999996,2014-15
Jon Rubenstein,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-15
Total,1723.9999999999998,0.532,0.498,0.215,0.647,0.41700000000000004,0.381,0.371,0.307,0.40399999999999997,0.359,0.8240000000000001,0.271,0.754,2014-15
