name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dexter Werner,26,0.22,0.244,0.769,0.094,0.131,0.615,2014-15,NorthDakotaSt.
Kory Brown,10,0.064,0.054000000000000006,0.5,0.069,0.14300000000000002,0.75,2014-15,NorthDakotaSt.
Chris Kading,10,0.17600000000000002,0.231,1,0.026000000000000002,0,0,2014-15,NorthDakotaSt.
Carlin Dupree,6,0.04,0.042,0.5,0.021,0.034,0.5,2014-15,NorthDakotaSt.
Lawrence Alexander,5,0.028999999999999998,0.036000000000000004,0.667,0.016,0.026000000000000002,0.5,2014-15,NorthDakotaSt.
Paul Miller,3,0.111,0.111,0.33299999999999996,0,0,NA,2014-15,NorthDakotaSt.
A.J. Jacobson,2,0.018000000000000002,0,0,0.02,0.053,1,2014-15,NorthDakotaSt.
Jake Showalter,1,0.5,0.5,1,NA,NA,NA,2014-15,NorthDakotaSt.
Brian Ishola,1,0.2,0,0,0,0,NA,2014-15,NorthDakotaSt.
Evan Wesenberg,1,0.091,0,0,0,0,NA,2014-15,NorthDakotaSt.
Zach Checkal,1,NA,NA,NA,0.5,NA,0,2014-15,NorthDakotaSt.
Total,66,0.083,0.099,0.667,0.042,0.067,0.583,2014-15,NorthDakotaSt.
