name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jerrick Harding,450,0.6,0.542,0.35100000000000003,0.627,0.121,0.26,0.419,0.14300000000000002,0.389,0.366,0.562,0.39799999999999996,0.86,2018-19,WeberSt.
Cody John,379,0.5680000000000001,0.536,0.364,0.667,0.207,0.327,0.41100000000000003,0.157,0.309,0.342,0.8,0.285,0.769,2018-19,WeberSt.
Brekkott Chapman,301,0.617,0.598,0.223,0.672,0.222,0.259,0.423,0.364,0.518,0.436,0.838,0.243,0.74,2018-19,WeberSt.
Israel Barnes,202,0.47800000000000004,0.473,0.292,0.5760000000000001,0.235,0.218,0.273,0.083,0.49,0.33299999999999996,0.9390000000000001,0.23800000000000002,0.5,2018-19,WeberSt.
Caleb Nero,171,0.553,0.515,0.23399999999999999,0.525,0.33299999999999996,0.456,0.513,0.15,0.31,0.34,0.444,0.298,0.784,2018-19,WeberSt.
Zach Braxton,162,0.643,0.611,0.728,0.6779999999999999,0.65,0.272,0.43200000000000005,0.263,0,NA,NA,0.895,0.6829999999999999,2018-19,WeberSt.
Michal Kozak,115.99999999999999,0.594,0.56,0.483,0.696,0.5379999999999999,0.19,0.364,0.625,0.32799999999999996,0.316,0.917,0.31,0.778,2018-19,WeberSt.
Ricky Nelson,54,0.524,0.48100000000000004,0.35200000000000004,0.316,0.16699999999999998,0.35200000000000004,0.42100000000000004,0.375,0.29600000000000004,0.5,1,0.46299999999999997,0.68,2018-19,WeberSt.
Donatas Kupsas,45,0.41800000000000004,0.344,0.289,0.5379999999999999,0.5710000000000001,0.289,0.308,0.5,0.42200000000000004,0.158,1,0.35600000000000004,0.812,2018-19,WeberSt.
Dima Zdor,36,0.595,0.625,0.722,0.731,0.579,0.19399999999999998,0.28600000000000003,0.5,0.083,0.33299999999999996,1,0.6940000000000001,0.48,2018-19,WeberSt.
Brenden Morris,7.000000000000001,0.629,0.5710000000000001,0.14300000000000002,1,0,0.14300000000000002,0,NA,0.7140000000000001,0.4,0.5,0.28600000000000003,1,2018-19,WeberSt.
Alan Lang,5,0.2,0.2,0.6,0,NA,0.2,1,0,0.2,0,NA,0,NA,2018-19,WeberSt.
Jordan Dallas,3,0.33299999999999996,0.33299999999999996,0.33299999999999996,1,1,0.33299999999999996,0,NA,0.33299999999999996,0,NA,0,NA,2018-19,WeberSt.
Caleb Leonhardt,3,0.253,0,0.667,0,NA,0,NA,NA,0.33299999999999996,0,NA,0.667,1,2018-19,WeberSt.
"SAMB,KHADIM",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19,WeberSt.
Total,1934,0.5760000000000001,0.54,0.36200000000000004,0.633,0.32899999999999996,0.284,0.413,0.22,0.354,0.364,0.755,0.36700000000000005,0.7440000000000001,2018-19,WeberSt.
