shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.415,0.56,0.11900000000000001,0.636,2018-19,WeberSt.
2pt Jumpers,0.258,0.358,0.05,0.377,2018-19,WeberSt.
3pt Shots,0.327,0.314,0.015,0.319,2018-19,WeberSt.
