name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
James Butler,58,0.265,0.261,0.604,0.068,0.079,0.5,2019-20
T.J. Bickerstaff,16,0.203,0.23800000000000002,0.667,0,0,NA,2019-20
Sam Green,13,0.33299999999999996,0.375,0.75,0.107,0.33299999999999996,0.667,2019-20
Camren Wynter,8,0.016,0.013000000000000001,0.5,0.027000000000000003,0.027000000000000003,0.4,2019-20
Zach Walton,7,0.046,0.053,0.7140000000000001,0,0,NA,2019-20
Mate Okros,6,0.14800000000000002,0.2,0.75,0.091,0.25,1,2019-20
Tadas Kararinas,3,0.25,0.33299999999999996,0.667,0,0,NA,2019-20
Tim Perry,3,0.2,0.25,0.5,0.1,0.33299999999999996,1,2019-20
Matey Juric,1,0.027000000000000003,0.05,1,0,0,NA,2019-20
Total,115,0.138,0.149,0.644,0.039,0.057,0.55,2019-20
