shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.364,0.594,0.092,0.654,2019-20,Cornell
2pt Jumpers,0.24100000000000002,0.39,0.049,0.41,2019-20,Cornell
3pt Shots,0.395,0.349,0.012,0.354,2019-20,Cornell
