name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jimmy Boeheim,12,0.087,0.07400000000000001,0.455,0.015,0.034,1,2019-20
Kobe Dickson,10,0.22699999999999998,0.179,0.5,0,0,NA,2019-20
Marcus Filien,5,0.33299999999999996,0.375,0.75,0.2,0,0,2019-20
Jordan Jones,4,0.15,0.231,1,0.111,0,0,2019-20
Terrance McBride,4,0.025,0.038,1,0,0,NA,2019-20
Josh Warren,3,0.024,0.036000000000000004,1,0.033,0,0,2019-20
Thurston McCarty,2,0.11800000000000001,0.2,1,0,0,NA,2019-20
Dean Noll,1,0,0,NA,0.027000000000000003,0.091,1,2019-20
Noah Gear,1,0.14300000000000002,0.16699999999999998,1,0,0,NA,2019-20
Max Samberg,1,1,NA,0,NA,NA,NA,2019-20
Total,43,0.071,0.075,0.639,0.012,0.012,0.4,2019-20
