shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.331,0.644,0.068,0.691,2012-13,UTMartin
2pt Jumpers,0.315,0.39299999999999996,0.062,0.419,2012-13,UTMartin
3pt Shots,0.354,0.35,0.008,0.353,2012-13,UTMartin
