name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Fleming Phlandrous,18,0.08900000000000001,0.09300000000000001,0.727,0.039,0.039,0.429,2019-20,CharlestonSo.
Ty Jones,7,0.065,0.018000000000000002,0.2,0.013999999999999999,0.031,1,2019-20,CharlestonSo.
Sadarius Bowser,6,0.139,0.14300000000000002,0.8,0.042,0,0,2019-20,CharlestonSo.
Duncan LeXander,5,0.182,0.2,0.5,0.154,0,0,2019-20,CharlestonSo.
Matt Kormylo,2,0.33299999999999996,0.33299999999999996,0.5,0,NA,NA,2019-20,CharlestonSo.
Sean Price,2,0.111,0.125,1,0.2,0,0,2019-20,CharlestonSo.
Porter Terence,1,0,0,NA,0.125,0,0,2019-20,CharlestonSo.
Dontrell Shuler,1,0,0,NA,0.011000000000000001,0.028999999999999998,1,2019-20,CharlestonSo.
Nate Louis,1,0,0,NA,0.125,NA,0,2019-20,CharlestonSo.
Travis Anderson,1,0,0,NA,0,0,NA,2019-20,CharlestonSo.
Deontaye Buskey,1,0.019,0.026000000000000002,1,0,0,NA,2019-20,CharlestonSo.
Total,45,0.061,0.055,0.63,0.026000000000000002,0.027000000000000003,0.375,2019-20,CharlestonSo.
