name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Makinde London,334,0.508,0.466,0.35,0.513,0.36700000000000005,0.249,0.337,0.321,0.401,0.336,0.778,0.344,0.73,2017-18,Chattanooga
Nat Dixon,321,0.5720000000000001,0.539,0.249,0.562,0.35600000000000004,0.231,0.392,0.138,0.52,0.395,0.848,0.35200000000000004,0.735,2017-18,Chattanooga
Rodney Chatman,289,0.5760000000000001,0.528,0.41200000000000003,0.605,0.16699999999999998,0.149,0.37200000000000005,0.062,0.439,0.33899999999999997,0.698,0.41200000000000003,0.782,2017-18,Chattanooga
Makale Foreman,276,0.562,0.536,0.094,0.5,0.154,0.185,0.41200000000000003,0.381,0.721,0.382,0.895,0.16699999999999998,0.848,2017-18,Chattanooga
David Jean-Baptiste,198,0.48700000000000004,0.467,0.212,0.643,0.33299999999999996,0.212,0.31,0.231,0.5760000000000001,0.307,0.8859999999999999,0.157,0.71,2017-18,Chattanooga
Joshua Phillips,168,0.561,0.5539999999999999,0.7140000000000001,0.583,0.586,0.28600000000000003,0.479,0.435,0,NA,NA,0.46399999999999997,0.564,2017-18,Chattanooga
James Lewis,132,0.556,0.508,0.735,0.5770000000000001,0.589,0.265,0.314,0.636,0,NA,NA,0.72,0.6629999999999999,2017-18,Chattanooga
Jonathan Bryant II,47,0.42100000000000004,0.39399999999999996,0.46799999999999997,0.409,0.222,0.319,0.5329999999999999,0.5,0.213,0.1,1,0.34,0.562,2017-18,Chattanooga
Duane Moss,23,0.646,0.652,0.217,0.6,0.33299999999999996,0.174,0,NA,0.609,0.5710000000000001,1,0.304,0.5710000000000001,2017-18,Chattanooga
Dylan Brewster,10,0.42000000000000004,0.4,0.1,1,0,0,NA,NA,0.9,0.222,1,0.4,0.5,2017-18,Chattanooga
A.J. Bowers,4,0.808,0.75,0.75,1,0.667,0,NA,NA,0.25,0,NA,0.5,1,2017-18,Chattanooga
C.J. Massengill,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2017-18,Chattanooga
Nick DesMarais,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2017-18,Chattanooga
Total,1804,0.545,0.511,0.35100000000000003,0.5670000000000001,0.39,0.21899999999999997,0.377,0.309,0.43,0.35600000000000004,0.8370000000000001,0.34700000000000003,0.711,2017-18,Chattanooga
