name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Joshua Phillips,23,0.16699999999999998,0.171,0.6,0.062,0.13,1,2017-18,Chattanooga
James Lewis,19,0.18600000000000003,0.179,0.556,0.028999999999999998,0,0,2017-18,Chattanooga
Makinde London,18,0.13699999999999998,0.15,0.562,0.024,0,0,2017-18,Chattanooga
Nat Dixon,11,0.138,0.133,0.545,0,0,NA,2017-18,Chattanooga
Jonathan Bryant II,5,0.22699999999999998,0.33299999999999996,0.6,0,0,NA,2017-18,Chattanooga
David Jean-Baptiste,5,0.048,0.037000000000000005,0.5,0.024,0,0,2017-18,Chattanooga
Rodney Chatman,4,0.025,0.027999999999999997,0.667,0.023,0.062,1,2017-18,Chattanooga
Makale Foreman,2,0.038,0.077,1,0,0,NA,2017-18,Chattanooga
A.J. Bowers,1,0.33299999999999996,0.33299999999999996,1,NA,NA,NA,2017-18,Chattanooga
Total,88,0.122,0.125,0.584,0.02,0.027000000000000003,0.5,2017-18,Chattanooga
