start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.055999999999999994,0.478,0.27,0.542,0.135,0.33299999999999996,0.596,0.321,2017-18,Chattanooga
"Rebound, 11-30 s",0.27899999999999997,0.5429999999999999,0.34,0.62,0.22699999999999998,0.34,0.433,0.39299999999999996,2017-18,Chattanooga
"Opp score, 0-10 s",0.037000000000000005,0.379,0.345,0.45,0.138,0.125,0.517,0.267,2017-18,Chattanooga
"Opp score, 11-30 s",0.429,0.51,0.31,0.552,0.247,0.38299999999999995,0.44299999999999995,0.36700000000000005,2017-18,Chattanooga
"Steal, 0-10 s",0.039,0.637,0.565,0.6859999999999999,0.09699999999999999,0.33299999999999996,0.33899999999999997,0.429,2017-18,Chattanooga
"Steal, 11-30 s",0.035,0.373,0.273,0.5329999999999999,0.29100000000000004,0.125,0.436,0.292,2017-18,Chattanooga
Transition,0.132,0.498,0.37799999999999995,0.5820000000000001,0.124,0.26899999999999996,0.498,0.327,2017-18,Chattanooga
