shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.409,0.5760000000000001,0.095,0.637,2019-20,RhodeIsland
2pt Jumpers,0.214,0.32899999999999996,0.075,0.35600000000000004,2019-20,RhodeIsland
3pt Shots,0.377,0.29600000000000004,0.015,0.301,2019-20,RhodeIsland
