name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Trevor Gruis,22,0.133,0.135,0.7140000000000001,0.063,0.094,0.625,2013-14
Karim Rowson,12,0.129,0.10800000000000001,0.5,0.154,0.2,0.25,2013-14
Tyler Flack,9,0.128,0.10800000000000001,0.667,0.027999999999999997,0.02,0.33299999999999996,2013-14
Brandon Bos,9,0.079,0.091,0.5,0.032,0.091,1,2013-14
Travian Pomlee,8,0.385,0.364,0.8,0.214,0.2,0.33299999999999996,2013-14
Tyler Larson,6,0.068,0.091,0.667,0.09699999999999999,0.14300000000000002,0.667,2013-14
Adam Thoseby,4,0.057999999999999996,0,0,0.017,0,0,2013-14
Eric Robertson,4,0.133,0.091,0.5,0.05,0,0,2013-14
Trey Norris,1,0.015,0.028999999999999998,1,0,0,NA,2013-14
Total,75,0.099,0.1,0.604,0.046,0.055999999999999994,0.48100000000000004,2013-14
