name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tyshon Pickett,37,0.20800000000000002,0.149,0.47600000000000003,0.08900000000000001,0.069,0.312,2012-13
Jordan Prosser,21,0.196,0.2,0.7,0.107,0.09300000000000001,0.364,2012-13
Will Egolf,14,0.158,0.19399999999999998,0.778,0.051,0.10300000000000001,0.8,2012-13
Shayok Shayok,11,0.33299999999999996,0.273,0.6,0.214,0.111,0.16699999999999998,2012-13
Dyricus Simms-Edwards,9,0.066,0.038,0.4,0.025,0.016,0.25,2012-13
Jake Eastman,4,0.065,0,0,0.032,0.037000000000000005,0.5,2012-13
Lemon Walt,3,0,0,NA,0.006,0,0,2012-13
Jalen Crawford,3,0,0,NA,0.057,0.055999999999999994,0.33299999999999996,2012-13
Ka'Darryl Bell,2,0,0,NA,0.11800000000000001,0.16699999999999998,0.5,2012-13
Jimmy Gavin,1,0.25,0,0,0,0,NA,2012-13
Nate Wells,1,1,1,1,0,0,NA,2012-13
Total,106,0.098,0.083,0.556,0.057,0.054000000000000006,0.36,2012-13
