name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Luka Garza,530,0.594,0.578,0.47,0.7070000000000001,0.648,0.325,0.419,0.611,0.20600000000000002,0.358,0.9740000000000001,0.368,0.6509999999999999,2019-20
Joe Wieskamp,337,0.558,0.504,0.353,0.613,0.425,0.20199999999999999,0.27899999999999997,0.42100000000000004,0.445,0.34700000000000003,0.904,0.32899999999999996,0.856,2019-20
Joe Toussaint,180,0.477,0.408,0.511,0.489,0.111,0.28300000000000003,0.235,0,0.20600000000000002,0.297,0.818,0.361,0.831,2019-20
CJ Fredrick,179,0.64,0.617,0.212,0.6579999999999999,0.56,0.218,0.385,0.133,0.57,0.461,0.83,0.24600000000000002,0.795,2019-20
Ryan Kriener,170,0.614,0.585,0.424,0.667,0.708,0.306,0.5579999999999999,0.621,0.271,0.326,1,0.306,0.769,2019-20
Connor McCaffery,160,0.507,0.447,0.15,0.41700000000000004,0.2,0.244,0.308,0.16699999999999998,0.606,0.34,0.848,0.4,0.7809999999999999,2019-20
Bakari Evelyn,100,0.501,0.44,0.21,0.47600000000000003,0,0.12,0.33299999999999996,0,0.67,0.299,0.8,0.31,0.871,2019-20
Jordan Bohannon,84,0.4750000000000001,0.41700000000000004,0.095,0,NA,0.179,0.33299999999999996,0.2,0.726,0.32799999999999996,0.75,0.214,1,2019-20
Cordell Pemsl,53,0.541,0.5,0.604,0.6559999999999999,0.524,0.321,0.235,0.75,0.075,0.25,1,0.792,0.619,2019-20
Jack Nunge,33,0.4300000000000001,0.409,0.303,0.4,0.75,0.273,0.556,0.8,0.424,0.214,1,0.121,0.75,2019-20
Austin Ash,12,0.4320000000000001,0.375,0,NA,NA,0.083,0,NA,0.917,0.273,1,0.33299999999999996,0.75,2019-20
Riley Till,12,0.348,0.33299999999999996,0.917,0.364,1,0.083,0,NA,0,NA,NA,0.917,0.364,2019-20
Patrick McCaffery,10,0.3,0.3,0.3,0.667,0.5,0.3,0.33299999999999996,0,0.4,0,NA,0,NA,2019-20
Nicolas Hobbs,6,0.167,0.16699999999999998,0.33299999999999996,0.5,0,0.5,0,NA,0.16699999999999998,0,NA,0,NA,2019-20
Michael Baer,2,0.33899999999999997,0.5,0.5,1,1,0.5,0,NA,0,NA,NA,1,0,2019-20
"GIRARDIII,JOSEPH",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-20
Total,1868,0.554,0.516,0.365,0.616,0.524,0.259,0.369,0.461,0.376,0.34700000000000003,0.877,0.344,0.75,2019-20
