name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jack Cooley,73,0.302,0.27699999999999997,0.5820000000000001,0.08,0.129,0.667,2012-13
Tom Knight,17,0.32,0.32299999999999995,0.625,0.012,0.03,1,2012-13
Garrick Sherman,16,0.152,0.092,0.375,0,0,NA,2012-13
Zach Auguste,13,0.24100000000000002,0.17600000000000002,0.462,0,0,NA,2012-13
Pat Connaughton,6,0.092,0.13,1,0,0,NA,2012-13
Cameron Biedscheid,3,0.107,0.133,0.667,0,0,NA,2012-13
Eric Atkins,2,0,0,NA,0.022000000000000002,0.061,1,2012-13
Jerian Grant,2,0.008,0.013999999999999999,1,0.009000000000000001,0,0,2012-13
Scott Martin,1,0.071,0.1,1,0,0,NA,2012-13
Total,133,0.16,0.151,0.5770000000000001,0.018000000000000002,0.036000000000000004,0.7,2012-13
