shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.308,0.5770000000000001,0.115,0.6509999999999999,2012-13
2pt Jumpers,0.4,0.369,0.065,0.39399999999999996,2012-13
3pt Shots,0.292,0.325,0.015,0.33,2012-13
