shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.446,0.59,0.121,0.6709999999999999,2013-14
2pt Jumpers,0.27699999999999997,0.39799999999999996,0.051,0.42,2013-14
3pt Shots,0.278,0.379,0.009000000000000001,0.382,2013-14
