name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tanner Borchardt,29,0.37,0.34,0.593,0.33299999999999996,0,0,2018-19
Isaiah Roby,21,0.11900000000000001,0.095,0.474,0.012,0,0,2018-19
Isaac Copeland,12,0.20800000000000002,0.179,0.636,0.013000000000000001,0.024,1,2018-19
James Palmer,11,0.035,0.048,0.75,0.015,0,0,2018-19
Nana Akenten,9,0.24,0.214,0.5,0.11800000000000001,0.16699999999999998,0.5,2018-19
Brady Heiman,6,0.2,0.105,0.4,0.062,0,0,2018-19
Johnny Trueblood,4,0.083,0.077,0.5,0.5,NA,0,2018-19
Thomas Allen,2,0.034,0,0,0,0,NA,2018-19
Thorir Thorbjarnarson,2,0.067,0.133,1,0,NA,NA,2018-19
Amir Harris,2,0.031,0.043,1,0.125,NA,0,2018-19
Watson Glynn,2,0.021,0.040999999999999995,1,0,0,NA,2018-19
Total,100,0.106,0.10400000000000001,0.5760000000000001,0.021,0.012,0.182,2018-19
