name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
De'Von Barnett,20,0.14400000000000002,0.184,0.778,0.027000000000000003,0.034,0.5,2013-14,SacredHeart
ABDEL,15,0.222,0.2,0.5710000000000001,0.083,0.5,1,2013-14,SacredHeart
Tevin Falzon,14,0.20600000000000002,0.174,0.28600000000000003,0,0,NA,2013-14,SacredHeart
Evan Kelley,10,0.062,0.09,0.8,0,0,NA,2013-14,SacredHeart
Louis Montes,8,0.046,0.045,0.5,0.013999999999999999,0,0,2013-14,SacredHeart
Mostafa Abdel Latif,6,0.147,0.062,0.2,0.067,0,0,2013-14,SacredHeart
Steve Glowiak,5,0.077,0.095,0.667,0.071,0.33299999999999996,1,2013-14,SacredHeart
Cole Walton,4,0.09300000000000001,0.045,0.25,0,0,NA,2013-14,SacredHeart
Chris Evans,3,0.023,0.018000000000000002,0.33299999999999996,0,0,NA,2013-14,SacredHeart
Eyimofe Edukugho,2,0.062,0,0,0.14300000000000002,0,0,2013-14,SacredHeart
Total,87,0.091,0.096,0.5379999999999999,0.021,0.033,0.5,2013-14,SacredHeart
