name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Rashaan Holloway,18,0.17800000000000002,0.172,0.611,0,0,NA,2015-16
Tyler Bergantino,11,0.222,0.25,0.8,0.125,0,0,2015-16
Zach Coleman,10,0.28600000000000003,0.263,0.5,0,0,NA,2015-16
Antwan Space,10,0.172,0.20600000000000002,0.7,0,0,NA,2015-16
Seth Berger,9,0.132,0.14300000000000002,0.667,0,0,NA,2015-16
Malik Hines,4,0.33299999999999996,0.4,0.5,0,0,NA,2015-16
Donte Clark,4,0.03,0.013000000000000001,0.25,0,0,NA,2015-16
C.J. Anderson,3,0.054000000000000006,0.048,0.5,0.033,0.125,1,2015-16
Trey Davis,3,0,0,NA,0.018000000000000002,0,0,2015-16
Jabarie Hinds,2,0.006999999999999999,0.012,1,0,0,NA,2015-16
Total,74,0.08800000000000001,0.095,0.618,0.009000000000000001,0.006999999999999999,0.25,2015-16
