shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.289,0.536,0.129,0.615,2012-13,SouthernU.
2pt Jumpers,0.4,0.308,0.08199999999999999,0.335,2012-13,SouthernU.
3pt Shots,0.311,0.28800000000000003,0.013999999999999999,0.292,2012-13,SouthernU.
