name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Brandon Moore,19,0.276,0.325,0.812,0.048,0,0,2012-13
Javan Mitchell,12,0.07400000000000001,0.086,0.667,0.024,0,0,2012-13
Malcolm Miller,12,0.14300000000000002,0.154,0.889,0.03,0.049,0.667,2012-13
Yondarius Johnson,5,0.028999999999999998,0.05,1,0.073,0.125,0.33299999999999996,2012-13
Madut Bol,3,0,0,NA,0.2,0,0,2012-13
Cameron Monroe,2,0.038,0,0,0.023,0,0,2012-13
Jameel Grace,2,0.017,0,0,0.011000000000000001,0,0,2012-13
Derick Beltran,1,0,0,NA,0,0,NA,2012-13
Aaron Alston,1,0.091,0.125,1,0,NA,NA,2012-13
Total,57,0.078,0.095,0.769,0.027000000000000003,0.013999999999999999,0.17600000000000002,2012-13
