name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Derick Beltran,428,0.538,0.493,0.159,0.662,0.4,0.294,0.365,0.174,0.547,0.342,0.812,0.318,0.794,2012-13
Malcolm Miller,364,0.642,0.63,0.17300000000000001,0.825,0.462,0.27699999999999997,0.406,0.512,0.5489999999999999,0.455,0.835,0.212,0.7140000000000001,2012-13
Javan Mitchell,248,0.511,0.46399999999999997,0.488,0.579,0.514,0.508,0.35700000000000004,0.4,0.004,0,NA,0.47200000000000003,0.684,2012-13
Jameel Grace,233,0.481,0.429,0.253,0.5760000000000001,0.08800000000000001,0.40299999999999997,0.38299999999999995,0.055999999999999994,0.34299999999999997,0.25,0.7,0.42100000000000004,0.7040000000000001,2012-13
Yondarius Johnson,171,0.466,0.41200000000000003,0.40399999999999997,0.58,0.225,0.24,0.195,0.125,0.35700000000000004,0.24600000000000002,0.867,0.614,0.619,2012-13
Brandon Moore,130,0.555,0.5,0.446,0.69,0.35,0.485,0.302,0.737,0.069,0.444,0.5,0.523,0.735,2012-13
Cameron Monroe,71,0.383,0.35200000000000004,0.366,0.5379999999999999,0.429,0.62,0.25,0.545,0.013999999999999999,0,NA,0.408,0.517,2012-13
Christopher Hyder,56.00000000000001,0.459,0.42,0.268,0.5329999999999999,0,0.46399999999999997,0.192,0,0.268,0.467,0.429,0.518,0.586,2012-13
Madut Bol,40,0.63,0.625,0.175,0.857,0.667,0.375,0.267,0.5,0.45,0.556,0.9,0.4,0.625,2012-13
Aaron Alston,14.000000000000002,0.52,0.5710000000000001,0.7859999999999999,0.727,0.625,0.14300000000000002,0,NA,0.071,0,NA,0.929,0.385,2012-13
Thomas Marshall,1,1,1,0,NA,NA,1,1,1,0,NA,NA,0,NA,2012-13
"KENNEDY,TERRELL",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13
"SCOTT,MONTRAEL",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13
Total,1755.9999999999998,0.533,0.49700000000000005,0.28300000000000003,0.638,0.375,0.364,0.33799999999999997,0.33799999999999997,0.353,0.366,0.802,0.392,0.6890000000000001,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
