shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.36200000000000004,0.5720000000000001,0.132,0.659,2018-19
2pt Jumpers,0.244,0.36,0.05,0.379,2018-19
3pt Shots,0.39399999999999996,0.319,0.01,0.322,2018-19
