name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Rasheem Dunn,403,0.49300000000000005,0.442,0.39,0.529,0.16899999999999998,0.23800000000000002,0.33299999999999996,0.094,0.37200000000000005,0.28,0.5710000000000001,0.337,0.772,2017-18
Glenn Sanabria,279,0.5670000000000001,0.5589999999999999,0.276,0.519,0.2,0.151,0.405,0.17600000000000002,0.573,0.41200000000000003,0.682,0.22899999999999998,0.609,2017-18
Jalen Jordan,260,0.582,0.5379999999999999,0.16899999999999998,0.591,0.34600000000000003,0.22699999999999998,0.305,0.222,0.604,0.408,0.7809999999999999,0.29600000000000004,0.8440000000000001,2017-18
Chauncey Hawkins,180,0.4710000000000001,0.408,0.32799999999999996,0.424,0.2,0.256,0.37,0.235,0.41700000000000004,0.28,0.762,0.428,0.74,2017-18
Milija Cosic,165,0.547,0.512,0.642,0.528,0.5539999999999999,0.152,0.36,0.556,0.20600000000000002,0.382,1,0.309,0.745,2017-18
Darelle Porter,155,0.522,0.47700000000000004,0.284,0.682,0.467,0.413,0.45299999999999996,0.44799999999999995,0.303,0.213,0.9,0.303,0.787,2017-18
Josh Nicholas,148,0.506,0.49,0.25,0.541,0.25,0.23600000000000002,0.257,0.111,0.514,0.382,0.69,0.257,0.605,2017-18
Jagos Lasic,117,0.555,0.517,0.35,0.537,0.409,0.222,0.385,0.6,0.42700000000000005,0.38,1,0.231,0.852,2017-18
Gunnar Olafsson,48,0.591,0.594,0.833,0.625,0.4,0.062,0.667,0,0.10400000000000001,0.2,1,0.083,0.5,2017-18
Joshua Nurse,46,0.375,0.391,0.674,0.419,0.154,0.326,0.33299999999999996,0.4,0,NA,NA,0.522,0.292,2017-18
Cori Johnson,39,0.409,0.359,0.513,0.5,0.2,0.48700000000000004,0.21100000000000002,0.25,0,NA,NA,0.667,0.5379999999999999,2017-18
Yaradyah Evans,24,0.42100000000000004,0.396,0.33299999999999996,0.625,0.2,0.125,0,NA,0.542,0.231,1,0.292,0.5710000000000001,2017-18
Keon Williams,21,0.43900000000000006,0.405,0.23800000000000002,0.8,0.75,0.048,0,NA,0.7140000000000001,0.2,1,0.524,0.545,2017-18
Sam Harris,2,0,0,0.5,0,NA,0,NA,NA,0.5,0,NA,0,NA,2017-18
Bryant Beckford,2,0.847,1,1,1,0,0,NA,NA,0,NA,NA,1,0.5,2017-18
"KRAFKA,JAKE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
Total,1889,0.521,0.48700000000000004,0.35600000000000004,0.537,0.313,0.23,0.35,0.276,0.415,0.34600000000000003,0.7490000000000001,0.313,0.7120000000000001,2017-18
