name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Danny Thompson,34,0.275,0.24600000000000002,0.515,0.017,0,0,2011-12
Kristijan Krajina,16,0.203,0.26,0.812,0,0,NA,2011-12
Raven Barber,14,0.133,0.174,0.9229999999999999,0.013999999999999999,0,0,2011-12
Kelvin Parker,11,0.099,0.14300000000000002,0.857,0.079,0.231,1,2011-12
Julian Norfleet,7,0.024,0.021,0.5,0.022000000000000002,0,0,2011-12
Xavier Owens,7,0.184,0.17600000000000002,0.429,0,0,NA,2011-12
Jacolby Wells,3,0.125,0.071,0.33299999999999996,0,0,NA,2011-12
Chad Holley,1,0.033,0,0,0,0,NA,2011-12
Josh Castellanos,1,0,0,NA,0.023,0.077,1,2011-12
Total,94,0.131,0.149,0.6459999999999999,0.02,0.03,0.5,2011-12
