name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Erik Copes,31,0.23800000000000002,0.294,0.667,0.145,0.146,0.43799999999999994,2012-13,GeorgeMason
Jonathan Arledge,24,0.162,0.14300000000000002,0.583,0.078,0.078,0.41700000000000004,2012-13,GeorgeMason
Sherrod Wright,23,0.129,0.121,0.647,0.03,0.046,0.6,2012-13,GeorgeMason
Johnny Williams,16,0.292,0.34600000000000003,0.643,0.023,0.065,1,2012-13,GeorgeMason
Marko Gujanicic,9,0.127,0.138,0.5710000000000001,0.031,0,0,2012-13,GeorgeMason
Bryon Allen,8,0.037000000000000005,0.05,0.8,0.04,0,0,2012-13,GeorgeMason
Anali Okoloji,7,0.107,0.125,0.667,0.154,0.28600000000000003,0.5,2012-13,GeorgeMason
Vertrail Vaughns,5,0.028999999999999998,0,0,0.055999999999999994,0.05,0.33299999999999996,2012-13,GeorgeMason
Paris Bennett,4,0.14300000000000002,0.214,1,0.028999999999999998,0,0,2012-13,GeorgeMason
Vaughn Gray,2,0.111,0,0,0.1,0,0,2012-13,GeorgeMason
Patrick Holloway,1,0.077,0.2,1,0,0,NA,2012-13,GeorgeMason
Total,130,0.122,0.133,0.6459999999999999,0.055999999999999994,0.06,0.408,2012-13,GeorgeMason
