shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.341,0.62,0.071,0.6679999999999999,2014-15,Charlotte
2pt Jumpers,0.292,0.322,0.057,0.342,2014-15,Charlotte
3pt Shots,0.36700000000000005,0.365,0.004,0.366,2014-15,Charlotte
