shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.424,0.594,0.08900000000000001,0.652,2012-13
2pt Jumpers,0.253,0.389,0.057,0.41200000000000003,2012-13
3pt Shots,0.32299999999999995,0.363,0.005,0.365,2012-13
