name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kinu Rochford,44,0.193,0.191,0.628,0.019,0,0,2012-13
Xavier Harris,17,0.21600000000000003,0.156,0.43799999999999994,0.037000000000000005,0,0,2012-13
Melquan Bolding,9,0.053,0.026000000000000002,0.28600000000000003,0.023,0.04,0.5,2012-13
Mathias Seilund,6,0.273,0.4,0.667,0,0,NA,2012-13
Lonnie Robinson,5,0.09300000000000001,0.1,0.6,0,0,NA,2012-13
Trevor Charles,3,0.091,0.059000000000000004,0.5,0.1,0.33299999999999996,1,2012-13
Yves Jules,3,0.037000000000000005,0.077,1,0.027000000000000003,0,0,2012-13
Mustafaa Jones,2,0,0,NA,0,0,NA,2012-13
Sekou Harris,1,0,0,NA,0.021,0,0,2012-13
Kyle Pearson,1,0.062,0.1,1,0,0,NA,2012-13
Sidney Sanders Jr,1,0.019,0.043,1,0,0,NA,2012-13
Total,92,0.121,0.12300000000000001,0.573,0.015,0.013000000000000001,0.28600000000000003,2012-13
