name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Emmanuel Omogbo,38,0.22699999999999998,0.214,0.595,0.01,0,0,2016-17
Nico Carvacho,19,0.18899999999999997,0.193,0.647,0.05,0.14300000000000002,1,2016-17
Gian Clavell,18,0.11900000000000001,0.125,0.6,0.043,0.075,0.7140000000000001,2016-17
Braden Koelliker,13,0.21600000000000003,0.16,0.364,0.04,0.111,1,2016-17
Che Bob,11,0.17600000000000002,0.226,0.778,0.077,0.111,0.5,2016-17
Kimani Jackson,10,0.409,0.5,0.778,0.037000000000000005,0.111,1,2016-17
Prentiss Nixon,3,0.026000000000000002,0.026000000000000002,0.5,0.006999999999999999,0.017,1,2016-17
Devocio Butler,2,0.057,0,0,0,0,NA,2016-17
Jeremiah Paige,1,0.016,0,0,0,0,NA,2016-17
Total,115,0.14800000000000002,0.153,0.5920000000000001,0.023,0.045,0.733,2016-17
