name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
James Demery,23,0.08900000000000001,0.09699999999999999,0.65,0.019,0.026000000000000002,0.5,2017-18
Taylor Funk,9,0.14300000000000002,0.20600000000000002,0.875,0.034,0,0,2017-18
Pierfrancesco Oliva,9,0.134,0.133,0.667,0,0,NA,2017-18
Shavar Newkirk,9,0.055999999999999994,0.094,0.857,0.006,0.018000000000000002,1,2017-18
Anthony Longpré,7,0.16699999999999998,0.125,0.28600000000000003,0,0,NA,2017-18
Nick Robinson,5,0.08900000000000001,0.051,0.4,0,0,NA,2017-18
Jai Williams,1,0.083,0,0,NA,NA,NA,2017-18
Chris Clover,1,0.013999999999999999,0.026000000000000002,1,0,0,NA,2017-18
Markell Lodge,1,0.16699999999999998,0.2,1,NA,NA,NA,2017-18
Gerald Blount,1,0.5,0.5,1,NA,NA,NA,2017-18
Lorenzo Edwards,1,0.2,0.33299999999999996,1,0,0,NA,2017-18
Total,67,0.09,0.10300000000000001,0.6559999999999999,0.008,0.011000000000000001,0.5,2017-18
