shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.396,0.5489999999999999,0.11900000000000001,0.623,2013-14,NorthernIll.
2pt Jumpers,0.217,0.331,0.071,0.35600000000000004,2013-14,NorthernIll.
3pt Shots,0.387,0.304,0.008,0.306,2013-14,NorthernIll.
