name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jordan Threloff,45,0.256,0.22399999999999998,0.475,0.135,0.16699999999999998,0.4,2013-14
Darrell Bowie,23,0.11199999999999999,0.145,0.579,0.055999999999999994,0.125,0.5,2013-14
Pete Rakocevic,11,0.136,0.16699999999999998,0.667,0.152,0.28600000000000003,0.8,2013-14
Aaric Armstead,6,0.07400000000000001,0.07,0.5,0,0,NA,2013-14
Aksel Bolin,6,0.095,0.152,0.833,0,0,NA,2013-14
Aaron Armstead,6,0.107,0.067,0.33299999999999996,0,0,NA,2013-14
Kevin Gray,4,0.235,0.5,0.75,0,0,NA,2013-14
Marin Maric,3,0.25,0.25,0.667,NA,NA,NA,2013-14
Dontel Highsmith,3,0.079,0.069,0.667,0,0,NA,2013-14
J.J. Cravatta,2,0.2,0.33299999999999996,0.5,0,0,NA,2013-14
Antone Christian,1,0,0,NA,0.125,0,0,2013-14
Travon Baker,1,0,0,NA,0.022000000000000002,0.071,1,2013-14
Daveon Balls,1,0.025,0,0,0,0,NA,2013-14
Total,112,0.126,0.135,0.542,0.04,0.073,0.562,2013-14
