name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Myles Cherry,10,0.13,0.125,0.667,0.091,0,0,2018-19
Paulius Zalys,10,0.062,0.069,0.667,0.037000000000000005,0.047,0.5,2018-19
Lukas Jarrett,10,0.10800000000000001,0.10400000000000001,0.625,0.037000000000000005,0,0,2018-19
Justin Jaworski,7,0.048,0.044000000000000004,0.667,0.023,0,0,2018-19
Isaac Suffren,5,0.062,0.044000000000000004,0.4,0,0,NA,2018-19
Sean Good,5,0.263,0.33299999999999996,1,0,0,NA,2018-19
E.J. Stephens,4,0.075,0.077,0.667,0,0,NA,2018-19
Dylan Hastings,3,0.125,0.1,0.5,0.053,0,0,2018-19
Tyrone Perry,2,0.067,0,0,0.05,0.111,1,2018-19
Alex Petrie,2,0,0,NA,0.006,0,0,2018-19
Kyle Stout,1,0.067,0,0,0,0,NA,2018-19
Total,59,0.076,0.077,0.628,0.021,0.018000000000000002,0.3,2018-19
