shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.287,0.693,0.037000000000000005,0.72,2015-16
2pt Jumpers,0.331,0.413,0.051,0.435,2015-16
3pt Shots,0.382,0.368,0.002,0.368,2015-16
