name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Till Gloger,14,0.08,0.057999999999999996,0.462,0.01,0,0,2014-15
Troy Reid-Knight,7,0.226,0.267,0.5710000000000001,0,0,NA,2014-15
Marko Pirovic,6,0.35700000000000004,0.375,0.6,0.111,0,0,2014-15
Garet Beal,6,0.2,0.25,0.5,0,0,NA,2014-15
Ethan Mackey,5,0.222,0.231,0.75,0.077,0,0,2014-15
Shaun Lawton,5,0.040999999999999995,0.049,0.6,0,0,NA,2014-15
Aaron Calixte,5,0.040999999999999995,0.049,0.667,0.033,0.042,0.5,2014-15
Kevin Little,2,0.026000000000000002,0,0,0,0,NA,2014-15
Zarko Valjarevic,2,0,0,NA,0.032,0.043,0.5,2014-15
Erik Nissen,2,0.095,0.182,1,0,0,NA,2014-15
Jon Mesghna,1,0.33299999999999996,0,0,0,0,NA,2014-15
Christian Ejiga,1,0.04,0,0,0,0,NA,2014-15
Total,56,0.081,0.081,0.531,0.018000000000000002,0.016,0.28600000000000003,2014-15
