name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Cameron Lard,50,0.14400000000000002,0.14300000000000002,0.789,0.228,0.28600000000000003,0.516,2017-18
Solomon Young,12,0.152,0.152,0.7140000000000001,0.062,0.114,0.8,2017-18
Jeff Beverly,11,0.14300000000000002,0.091,0.5,0.138,0.161,0.556,2017-18
Terrence Lewis,10,0.25,0.25,0.33299999999999996,0.20600000000000002,0.273,0.429,2017-18
Talley Zoran,9,0.09300000000000001,0.094,0.6,0.047,0.028999999999999998,0.25,2017-18
Hans Brase,6,0.2,0.222,0.5,0.14300000000000002,0.5,0.5,2017-18
Lindell Wigginton,5,0.013000000000000001,0,0,0.024,0.038,0.5,2017-18
Nick Weiler-Babb,4,0.059000000000000004,0.053,0.667,0.013000000000000001,0,0,2017-18
Jakolby Long,2,0.5,0.5,0.5,0,0,NA,2017-18
Donovan Jackson,1,0,0,NA,0,0,NA,2017-18
Total,110,0.10300000000000001,0.099,0.652,0.08199999999999999,0.115,0.508,2017-18
