name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Filip Petrusev,37,0.127,0.151,0.7859999999999999,0.064,0.066,0.444,2019-20,Gonzaga
Drew Timme,26,0.161,0.16,0.682,0.06,0.03,0.25,2019-20,Gonzaga
Joel Ayayi,17,0.135,0.174,0.857,0.023,0,0,2019-20,Gonzaga
Corey Kispert,11,0.053,0.057,0.6,0.08800000000000001,0.04,0.2,2019-20,Gonzaga
Killian Tillie,8,0.077,0.071,0.667,0.016,0,0,2019-20,Gonzaga
Admon Gilder,7,0.028999999999999998,0.016,0.33299999999999996,0.085,0.111,0.25,2019-20,Gonzaga
Pavel Zakharov,6,0.375,0.5,0.833,0,0,NA,2019-20,Gonzaga
Anton Watson,5,0.057,0.043,0.5,0.375,0.5,0.667,2019-20,Gonzaga
Ryan Woolridge,3,0.013999999999999999,0.022000000000000002,1,0,0,NA,2019-20,Gonzaga
Martynas Arlauskas,1,0.091,0.111,1,0,0,NA,2019-20,Gonzaga
Total,121,0.095,0.10800000000000001,0.742,0.059000000000000004,0.047,0.33299999999999996,2019-20,Gonzaga
