shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.349,0.547,0.113,0.617,2019-20,Gonzaga
2pt Jumpers,0.311,0.392,0.054000000000000006,0.414,2019-20,Gonzaga
3pt Shots,0.341,0.32,0.006999999999999999,0.322,2019-20,Gonzaga
