shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.326,0.608,0.10300000000000001,0.6779999999999999,2013-14
2pt Jumpers,0.337,0.345,0.067,0.37,2013-14
3pt Shots,0.337,0.327,0.019,0.33299999999999996,2013-14
