name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
AJ Pacher,12,0.084,0.10800000000000001,1,0.032,0.02,0.33299999999999996,2013-14,WrightSt.
Cole Darling,12,0.08900000000000001,0.094,0.375,0.045,0.086,0.75,2013-14,WrightSt.
Tavares Sledge,8,0.172,0.16699999999999998,0.6,0.17600000000000002,0.33299999999999996,0.33299999999999996,2013-14,WrightSt.
Jerran Young,7,0.061,0.062,0.667,0.019,0.055999999999999994,1,2013-14,WrightSt.
Steven Davis,7,0.261,0.182,0.33299999999999996,0.111,0.33299999999999996,1,2013-14,WrightSt.
JT Yoho,7,0.085,0.065,0.5,0.042,0,0,2013-14,WrightSt.
Matt Vest,6,0.075,0.1,1,0.036000000000000004,0,0,2013-14,WrightSt.
Miles Dixon,5,0.016,0,0,0.026000000000000002,0.073,1,2013-14,WrightSt.
Kendall Griffin,2,0,0,NA,0.091,0.2,1,2013-14,WrightSt.
Reggie Arceneaux,2,0.045,0,0,0,0,NA,2013-14,WrightSt.
Chrishawn Hopkins,1,0.027000000000000003,0,0,0,0,NA,2013-14,WrightSt.
Total,69,0.073,0.073,0.609,0.034,0.051,0.579,2013-14,WrightSt.
