name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Cameron Jones,387,0.557,0.539,0.27899999999999997,0.62,0.433,0.217,0.345,0.138,0.504,0.385,0.867,0.152,0.763,2015-16
Rashun Davis,353,0.533,0.49700000000000005,0.337,0.588,0.157,0.35100000000000003,0.379,0.064,0.312,0.355,0.462,0.32899999999999996,0.7240000000000001,2015-16
Ed Polite,194,0.544,0.541,0.799,0.6,0.495,0.201,0.308,0.25,0,NA,NA,0.588,0.526,2015-16
Ya Ya Anderson,182,0.47200000000000003,0.44,0.203,0.541,0.45,0.198,0.25,0.33299999999999996,0.599,0.312,0.941,0.14800000000000002,0.889,2015-16
Justin Cousin,154,0.5,0.49,0.182,0.643,0.389,0.136,0.23800000000000002,0,0.682,0.33299999999999996,0.857,0.12300000000000001,0.632,2015-16
Brandon Holcomb,137,0.583,0.5770000000000001,0.591,0.667,0.537,0.409,0.446,0.32,0,NA,NA,0.43799999999999994,0.583,2015-16
Kion Brown,129,0.504,0.488,0.40299999999999997,0.5770000000000001,0.5,0.597,0.429,0.364,0,NA,NA,0.35700000000000004,0.565,2015-16
Taj Owens,94,0.542,0.479,0.319,0.5329999999999999,0.312,0.457,0.395,0.059000000000000004,0.223,0.381,1,0.37200000000000005,0.857,2015-16
Christian Lutete,81,0.45000000000000007,0.43200000000000005,0.21,0.647,0.636,0.136,0.273,0.33299999999999996,0.654,0.264,0.857,0.14800000000000002,0.667,2015-16
Darius Bolstad,64,0.606,0.609,0.703,0.667,0.5329999999999999,0.297,0.474,0.33299999999999996,0,NA,NA,0.391,0.56,2015-16
Caleb Tanner,59,0.492,0.49200000000000005,0.11900000000000001,0.28600000000000003,0.5,0.051,0,NA,0.831,0.36700000000000005,0.9440000000000001,0.034,0.5,2015-16
Sterling Christy,25,0.42300000000000004,0.4,0.52,0.5379999999999999,0.429,0.32,0.375,1,0.16,0,NA,0.68,0.47100000000000003,2015-16
Devin Cooper,17,0.42900000000000005,0.41200000000000003,0.353,0.667,0.5,0.17600000000000002,0,NA,0.47100000000000003,0.25,1,0.059000000000000004,1,2015-16
Kyle Gonzalez,8,0.6619999999999999,0.688,0.5,1,0.75,0,NA,NA,0.5,0.25,1,0.875,0.5710000000000001,2015-16
Total,1884,0.529,0.508,0.373,0.607,0.43,0.278,0.366,0.214,0.349,0.34299999999999997,0.8190000000000001,0.287,0.652,2015-16
