name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ed Polite,22,0.135,0.161,0.7140000000000001,0.026000000000000002,0,0,2015-16,Radford
Darius Bolstad,16,0.35600000000000004,0.33299999999999996,0.625,0,0,NA,2015-16,Radford
Cameron Jones,12,0.09300000000000001,0.075,0.5,0.024,0.034,0.5,2015-16,Radford
Brandon Holcomb,10,0.12300000000000001,0.16699999999999998,0.9,0,0,NA,2015-16,Radford
Kion Brown,9,0.17300000000000001,0.2,0.667,0,0,NA,2015-16,Radford
Ya Ya Anderson,4,0.10800000000000001,0.1,0.5,0,0,NA,2015-16,Radford
Christian Lutete,4,0.235,0.182,0.5,0,0,NA,2015-16,Radford
Rashun Davis,3,0.008,0.013999999999999999,1,0.016,0.021,0.5,2015-16,Radford
Justin Cousin,2,0.071,0.055999999999999994,0.5,0,0,NA,2015-16,Radford
Sterling Christy,1,0.077,0,0,0,0,NA,2015-16,Radford
Devin Cooper,1,0.16699999999999998,0,0,0,NA,NA,2015-16,Radford
Taj Owens,1,0.033,0,0,0,0,NA,2015-16,Radford
Total,85,0.114,0.12,0.638,0.01,0.01,0.4,2015-16,Radford
