shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.32799999999999996,0.5670000000000001,0.136,0.6559999999999999,2017-18,UAB
2pt Jumpers,0.23600000000000002,0.374,0.07,0.402,2017-18,UAB
3pt Shots,0.43700000000000006,0.342,0.009000000000000001,0.34600000000000003,2017-18,UAB
