name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Michael Cobbins,14,0.133,0.095,0.545,0.059000000000000004,0.067,0.33299999999999996,2014-15,OklahomaSt.
Mitchell Solomon,10,0.368,0.455,0.7140000000000001,0.33299999999999996,0.5,0.33299999999999996,2014-15,OklahomaSt.
Jeff Newberry,7,0.095,0.12,0.75,0.062,0.11800000000000001,0.667,2014-15,OklahomaSt.
Le'Bryan Nash,7,0.035,0.061,1,0.005,0,0,2014-15,OklahomaSt.
Joe Burton,4,0.667,0.667,0.5,0,0,NA,2014-15,OklahomaSt.
Anthony Hickey,4,0.045,0.079,1,0.015,0,0,2014-15,OklahomaSt.
Jeffrey Carroll,3,0.15,0.14300000000000002,0.667,0,0,NA,2014-15,OklahomaSt.
Tavarius Shine,3,0.158,0.133,0.667,0,0,NA,2014-15,OklahomaSt.
Leyton Hammonds,2,0.182,0,0,0,0,NA,2014-15,OklahomaSt.
Anthony Allen,2,0.11800000000000001,0.154,1,0,0,NA,2014-15,OklahomaSt.
Tyree Griffin,1,0.125,0.33299999999999996,1,0,0,NA,2014-15,OklahomaSt.
Total,57,0.086,0.099,0.696,0.023,0.022000000000000002,0.364,2014-15,OklahomaSt.
