name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Christian Thomas,28,0.16399999999999998,0.19399999999999998,0.7829999999999999,0.051,0.073,0.6,2012-13,LoyolaChicago
Ben Averkamp,17,0.12300000000000001,0.13,0.643,0.026000000000000002,0.022000000000000002,0.33299999999999996,2012-13,LoyolaChicago
Jordan Hicks,15,0.19699999999999998,0.184,0.643,0.02,0,0,2012-13,LoyolaChicago
Nick Osborne,8,0.163,0.20800000000000002,0.7140000000000001,0.036000000000000004,0.111,1,2012-13,LoyolaChicago
Matt O'Leary,7,0.163,0.2,0.7140000000000001,0,0,NA,2012-13,LoyolaChicago
Jeff White,5,0.062,0.034,0.25,0.016,0,0,2012-13,LoyolaChicago
Tanner Williams,4,0.375,0.5,1,0.16699999999999998,0.33299999999999996,1,2012-13,LoyolaChicago
Joe Crisman,2,0.057,0.048,0.5,0,0,NA,2012-13,LoyolaChicago
Cully Payne,1,0.021,0,0,0,0,NA,2012-13,LoyolaChicago
Bill Clark,1,0,NA,NA,0,0,NA,2012-13,LoyolaChicago
Total,88,0.128,0.147,0.68,0.024,0.034,0.5,2012-13,LoyolaChicago
